,Timestamp,Facultad ,Sexo,Edad,Semestre(número),Orientación Sexual,Religión,Estatura(cm),Peso(kg),Cantidad de Parejas Sexuales,Edad Primera Vez,Activo Sexualmente,Frecuencia(Mes),Bachillerato de Origen,Hermanos Edades,Edad Padre,Escolaridad Padre,Edad Madre,Escolaridad Madre,Delegación,Has tenido relaciones con desconocidos,Consumes bebidas alcohólicas,Frecuencia de consumo al mes(número),Consumes marihuana,Frecuencia al mes(número),Hermana Mujer,Hermano Hombre,Hijo Unico,Hermano Menor,Hermano Enmedio,Hermano Mayor
0,2/4/2020 9:59:34,Facultad de Ingeniería,Masculino,18,2,Heterosexual,Catolicismo,173.0,65.0,1.0,15.0,Sí,2,Prepa,0,51.0,Licenciatura,48.0,Bachillerato,Magdalena Contreras,No,Sí,0,No,0,0,0,0,0,0,1
1,2/4/2020 10:01:35,Facultad de Química,Femenino,18,2,Heterosexual,Catolicismo,160.0,48.0,1.0,16.0,Sí,1,Prepa,22,61.0,Maestría,51.0,Licenciatura,Álvaro Obregón,No,Sí,0,No,0,1,0,0,1,0,0
2,2/4/2020 10:48:17,Facultad de Química,Femenino,21,8,Heterosexual,Catolicismo,161.0,46.0,1.0,21.0,Sí,0,Prepa,"24, 19, 16",54.0,Licenciatura,51.0,Licenciatura,Tlalpan,No,No,0,No,0,1,1,0,0,1,0
3,2/4/2020 10:53:20,Facultad de Química,Femenino,20,4,Heterosexual,Ateismo,167.0,62.0,5.0,16.0,Sí,1,Privada,0,50.0,Doctorado,47.0,Doctorado,Tlalpan,No,Sí,2,Sí,1,0,0,0,0,0,1
4,2/4/2020 10:54:24,Facultad de Química,Femenino,19,4,Heterosexual,Catolicismo,160.0,65.0,1.0,18.0,No,0,Prepa,"41, 25",67.0,Carrera Técnica,57.0,Carrera Técnica,Benito Juárez,No,Sí,4,No,0,1,1,0,1,0,0
5,2/4/2020 10:54:49,Facultad de Química,Femenino,20,4,Heterosexual,Catolicismo,165.0,54.0,0.0,18.0,No,0,Privada,14,50.0,Doctorado,50.0,Doctorado,Tlalpan,No,Sí,2,No,0,1,0,0,0,0,1
6,2/4/2020 10:58:23,Facultad de Química,Masculino,19,2,Heterosexual,Ateismo,166.0,66.0,5.0,15.0,Sí,1,CCH,10,40.0,Maestría,40.0,Maestría,Tláhuac,No,Sí,8,Sí,2,1,0,0,0,0,1
7,2/4/2020 10:58:29,Facultad de Química,Femenino,19,2,Heterosexual,Ateismo,165.0,64.0,2.0,16.0,Sí,7,Prepa,"5,16",49.0,Maestría,44.0,Bachillerato,Estado de México,No,Sí,4,No,0,1,1,0,0,0,1
8,2/4/2020 10:58:34,Facultad de Química,Masculino,19,2,Heterosexual,Catolicismo,187.0,98.0,1.0,16.0,No,0,Prepa,No,47.0,Secundaria,49.0,Secundaria,Coyoacán,No,No,0,No,0,0,0,1,0,0,0
9,2/4/2020 10:59:49,Facultad de Química,Femenino,18,2,Heterosexual,Catolicismo,150.0,52.0,4.0,15.0,Sí,6,CCH,"32,26,22",60.0,Licenciatura,52.0,Bachillerato,Coyoacán,Sí,Sí,4,No,0,1,0,0,1,0,0
10,2/4/2020 11:03:31,Facultad de Química,Masculino,19,4,Homosexual,Catolicismo,170.0,72.0,50.0,16.0,Sí,4,Prepa,0,49.0,Licenciatura,45.0,Licenciatura,Estado de México,Sí,Sí,4,No,0,0,0,0,0,0,1
11,2/4/2020 11:03:32,Facultad de Química,Femenino,19,4,Heterosexual,Agnosticismo,162.0,55.0,6.0,16.0,Sí,2,Privada,0,54.0,Licenciatura,54.0,Licenciatura,Benito Juárez,No,Sí,4,No,0,0,0,0,0,0,1
12,2/4/2020 11:06:32,Facultad de Química,Masculino,20,4,Bisexual,Catolicismo,172.0,60.0,20.0,13.0,Sí,4,Prepa,19,37.0,Maestría,36.0,Licenciatura,Coyoacán,Sí,Sí,4,Sí,1,1,0,0,0,0,1
13,2/4/2020 11:10:18,Facultad de Química,Femenino,18,1,Heterosexual,Catolicismo,160.0,46.0,1.0,17.0,No,0,Prepa,No,51.0,Licenciatura,51.0,Licenciatura,Benito Juárez,No,Sí,5,No,0,0,0,1,0,0,0
14,2/4/2020 11:11:32,Facultad de Química,Masculino,18,1,Heterosexual,Catolicismo,170.0,66.0,4.0,15.0,Sí,2,Prepa,15,49.0,Maestría,51.0,Licenciatura,Coyoacán,No,Sí,4,No,0,1,0,0,0,0,1
15,2/4/2020 11:11:53,Facultad de Química,Masculino,19,2,Heterosexual,Agnosticismo,184.0,75.0,6.0,16.0,Sí,5,Prepa,1,58.0,Licenciatura,56.0,Licenciatura,Coyoacán,Sí,Sí,5,Sí,3,1,0,0,0,0,1
16,2/4/2020 11:15:34,Facultad de Química,Masculino,21,6,Heterosexual,Agnosticismo,185.0,69.0,0.0,0.0,No,0,Prepa,6,40.0,Licenciatura,39.0,Licenciatura,Azcapotzalco,No,Sí,3,No,0,0,1,0,0,0,1
17,2/4/2020 11:15:43,Facultad de Química,Femenino,20,6,Heterosexual,Catolicismo,165.0,68.0,1.0,17.0,Sí,3,Prepa,25,53.0,Licenciatura,55.0,Carrera Técnica,Estado de México,No,Sí,4,No,0,0,1,0,1,0,0
18,2/4/2020 11:51:22,Facultad de Medicina,Femenino,18,2,Heterosexual,Catolicismo,160.0,62.0,1.0,18.0,No,0,Prepa,0,45.0,Bachillerato,46.0,Maestría,Xochimilco,No,No,0,No,0,0,0,0,0,0,1
19,2/4/2020 11:53:06,Facultad de Ingeniería,Masculino,19,2,Heterosexual,Agnosticismo,163.0,68.0,1.0,18.0,Sí,0,Prepa,"13,8",46.0,Carrera Técnica,40.0,Carrera Técnica,Tlalpan,No,Sí,2,No,0,0,1,0,0,0,1
20,2/4/2020 11:55:28,Facultad de Medicina,Femenino,18,2,Heterosexual,Cristianismo,158.0,52.0,3.0,15.0,Sí,15,Prepa,No,,Licenciatura,45.0,Licenciatura,Xochimilco,No,Sí,5,Sí,1,0,0,1,0,0,0
21,2/4/2020 12:00:00,Facultad de Medicina,Femenino,18,2,Heterosexual,Catolicismo,158.0,60.0,1.0,16.0,No,1,CCH,20,44.0,Licenciatura,43.0,Licenciatura,Tlalpan,No,Sí,2,No,0,1,0,0,1,0,0
22,2/4/2020 12:00:26,Facultad de Medicina,Masculino,18,2,Heterosexual,Catolicismo,180.0,72.0,1.0,17.0,Sí,1,Prepa,13,41.0,Doctorado,42.0,Doctorado,Gustavo A. Madero,No,Sí,2,No,1,1,0,0,0,0,1
23,2/4/2020 12:04:40,Facultad de Medicina,Femenino,20,2,Heterosexual,Catolicismo,153.0,46.0,3.0,19.0,Sí,15,Privada,"11,11,6",46.0,Licenciatura,44.0,Licenciatura,Azcapotzalco,No,Sí,3,No,0,1,1,0,0,0,1
24,2/4/2020 12:07:31,Facultad de Medicina,Masculino,32,13,Heterosexual,Agnosticismo,173.0,86.0,6.0,20.0,No,0,Otro,22,64.0,Carrera Técnica,51.0,Bachillerato,Estado de México,No,Sí,5,No,0,1,0,0,0,0,1
25,2/4/2020 12:15:35,Facultad de Medicina,Femenino,25,8,Heterosexual,Ateismo,164.0,52.0,17.0,18.0,Sí,1,CCH,"25,17 ,13",45.0,Licenciatura,49.0,Maestría,Gustavo A. Madero,No,Sí,2,No,0,1,0,0,0,0,1
26,2/4/2020 12:15:38,Facultad de Medicina,Femenino,19,2,Heterosexual,Ateismo,175.0,54.5,2.0,17.0,No,1,Prepa,"23,20",45.0,Licenciatura,41.0,Bachillerato,Álvaro Obregón,No,Sí,2,No,0,0,1,0,1,0,0
27,2/4/2020 12:16:22,Facultad de Medicina,Masculino,18,2,Heterosexual,Catolicismo,165.0,65.0,0.0,0.0,No,0,Prepa,10,65.0,Doctorado,46.0,Bachillerato,Cuauhtémoc,No,No,0,No,0,0,1,0,0,0,1
28,2/4/2020 12:17:11,Facultad de Medicina,Masculino,21,2,Heterosexual,Catolicismo,179.0,63.0,2.0,16.0,No,2,CCH,21,42.0,Secundaria,40.0,Secundaria,Gustavo A. Madero,No,Sí,0,No,0,1,0,0,1,0,0
29,2/4/2020 12:17:34,Facultad de Medicina,Femenino,19,2,Heterosexual,Judaismo,167.0,52.0,3.0,16.0,Sí,5,CCH,"17, 13, 9",45.0,Carrera Técnica,42.0,Bachillerato,Gustavo A. Madero,No,No,0,No,0,1,0,0,0,0,1
30,2/4/2020 12:20:25,Facultad de Medicina,Masculino,19,2,Heterosexual,Catolicismo,180.0,65.0,2.0,17.0,No,0,Privada,25,50.0,Maestría,52.0,Licenciatura,Iztapalapa,No,Sí,3,No,0,0,1,0,1,0,0
31,2/4/2020 12:22:04,Facultad de Medicina,Femenino,19,4,Heterosexual,Catolicismo,164.0,60.0,3.0,18.0,Sí,2,Prepa,8,42.0,Licenciatura,36.0,Secundaria,Iztacalco,No,Sí,3,No,0,1,0,0,0,0,1
32,2/4/2020 12:23:06,Facultad de Medicina,Masculino,19,4,Bisexual,Catolicismo,178.0,78.0,12.0,13.0,Sí,2,Prepa,"24, 18. ",50.0,Bachillerato,48.0,Carrera Técnica,Álvaro Obregón,Sí,Sí,3,No,0,1,0,0,0,1,0
33,2/4/2020 12:26:16,Facultad de Medicina,Femenino,21,2,Heterosexual,Catolicismo,160.0,45.0,1.0,19.0,Sí,12,CCH,19,49.0,Licenciatura,45.0,Licenciatura,Xochimilco,No,Sí,1,No,0,0,0,0,0,0,1
34,2/4/2020 12:27:28,Facultad de Química,Femenino,22,8,Heterosexual,Catolicismo,162.0,56.0,1.0,22.0,Sí,1,Privada,26 y 21,60.0,Licenciatura,57.0,Doctorado,Tlalpan,No,Sí,4,No,0,1,0,0,0,1,0
35,2/4/2020 12:47:18,Facultad de Odontología,Masculino,24,8,Heterosexual,Agnosticismo,160.0,53.0,7.0,18.0,Sí,3,Otro,2,43.0,Secundaria,44.0,Secundaria,Tláhuac,No,No,0,Sí,4,0,0,0,0,0,1
36,2/4/2020 12:47:33,Facultad de Odontología,Femenino,21,8,Heterosexual,Ateismo,156.0,47.5,1.0,16.0,Sí,1,CCH,25,52.0,Bachillerato,52.0,Carrera Técnica,Estado de México,No,Sí,1,No,0,0,1,0,1,0,0
37,2/4/2020 12:49:38,Facultad de Odontología,Femenino,23,10,Heterosexual,Catolicismo,159.0,42.0,1.0,16.0,Sí,3,Prepa,23,53.0,Maestría,51.0,Licenciatura,Tlalpan,No,No,0,No,0,1,0,0,1,0,0
38,2/4/2020 12:54:23,Facultad de Odontología,Femenino,21,8,Heterosexual,Catolicismo,160.0,45.0,1.0,19.0,Sí,4,CCH,25,62.0,Licenciatura,62.0,Licenciatura,Gustavo A. Madero,No,No,0,No,0,1,0,0,1,0,0
39,2/4/2020 12:57:15,Facultad de Odontología,Masculino,23,8,Heterosexual,Cristianismo,167.0,53.0,5.0,16.0,Sí,2,Prepa,13,47.0,Licenciatura,45.0,Licenciatura,Coyoacán,No,Sí,5,No,0,0,1,0,0,0,1
40,2/4/2020 13:00:16,Facultad de Odontología,Femenino,22,8,Heterosexual,Cristianismo,163.0,58.0,2.0,19.0,Sí,2,Prepa,"20, 18, 10",52.0,Licenciatura,49.0,Carrera Técnica,Miguel Hidalgo,No,No,0,No,0,1,0,0,0,0,1
41,2/4/2020 13:03:57,Facultad de Odontología,Femenino,21,6,Heterosexual,Catolicismo,167.0,53.0,,17.0,Sí,5,CCH,26,50.0,Carrera Técnica,50.0,Carrera Técnica,Estado de México,Sí,Sí,3,Sí,2,1,0,0,1,0,0
42,2/4/2020 13:04:01,Facultad de Odontología,Femenino,20,6,Heterosexual,Catolicismo,165.0,59.0,1.0,19.0,No,0,Prepa,"22, 14",50.0,Bachillerato,48.0,Carrera Técnica,Iztacalco,No,Sí,1,No,0,1,1,0,0,1,0
43,2/4/2020 13:04:07,Facultad de Odontología,Femenino,20,6,Heterosexual,Catolicismo,150.0,54.0,7.0,15.0,Sí,0,CCH,15,57.0,Secundaria,50.0,Bachillerato,Estado de México,No,Sí,3,Sí,3,1,0,0,0,0,1
44,2/4/2020 13:04:19,Facultad de Odontología,Femenino,20,6,Heterosexual,Catolicismo,150.0,54.0,7.0,15.0,Sí,0,CCH,15,57.0,Secundaria,50.0,Bachillerato,Estado de México,No,Sí,3,Sí,3,1,0,0,0,0,1
45,2/4/2020 13:08:25,Facultad de Odontología,Masculino,22,8,Bisexual,Catolicismo,170.0,55.0,5.0,17.0,No,1,Prepa,"9,22",45.0,Licenciatura,50.0,Licenciatura,Iztapalapa,No,Sí,20,No,0,0,0,0,0,0,1
46,2/4/2020 13:09:15,Facultad de Odontología,Femenino,26,8,Heterosexual,Cristianismo,160.0,54.0,5.0,17.0,Sí,4,CCH,"28,18",52.0,Secundaria,51.0,Carrera Técnica,Tlalpan,No,Sí,16,No,0,1,1,0,0,1,0
47,2/4/2020 13:12:04,Facultad de Odontología,Femenino,22,8,Heterosexual,Cristianismo,155.0,85.0,0.0,,No,0,Otro,"24, 20, 15",51.0,Bachillerato,48.0,Bachillerato,Coyoacán,No,No,0,No,0,1,0,0,0,1,0
48,2/4/2020 13:16:27,Facultad de Odontología,Masculino,20,6,Heterosexual,Ateismo,174.0,80.0,2.0,18.0,Sí,4,Privada,1-28,50.0,Bachillerato,50.0,Licenciatura,Álvaro Obregón,No,Sí,1,No,0,0,1,0,0,1,0
49,2/4/2020 13:17:42,Facultad de Odontología,Femenino,20,6,Heterosexual,Catolicismo,164.0,60.0,1.0,20.0,Sí,2,Prepa,14,47.0,Licenciatura,47.0,Licenciatura,Iztapalapa,No,Sí,2,No,0,1,0,0,0,0,1
50,2/4/2020 13:20:47,Facultad de Odontología,Femenino,20,6,Heterosexual,Catolicismo,160.0,55.0,2.0,17.0,Sí,2,Prepa,13,47.0,Secundaria,47.0,Bachillerato,Azcapotzalco,No,Sí,1,No,0,1,0,0,0,0,1
51,2/4/2020 13:21:06,Facultad de Odontología,Femenino,22,8,Heterosexual,Catolicismo,165.0,52.0,4.0,16.0,Sí,6,Prepa,No,52.0,Maestría,52.0,Licenciatura,Tlalpan,No,Sí,2,No,0,0,0,1,0,0,0
52,2/4/2020 13:23:14,Facultad de Odontología,Femenino,27,4,Heterosexual,Catolicismo,160.0,64.0,13.0,17.0,Sí,1,Privada,0,55.0,Licenciatura,48.0,Bachillerato,Álvaro Obregón,No,Sí,2,No,0,0,0,0,0,0,1
53,2/4/2020 13:25:38,Facultad de Odontología,Femenino,24,8,Heterosexual,Catolicismo,155.0,53.0,4.0,19.0,Sí,2,CCH,26,54.0,Bachillerato,50.0,Bachillerato,Tláhuac,No,Sí,3,No,0,1,0,0,1,0,0
54,2/4/2020 13:26:16,Facultad de Odontología,Femenino,20,6,Heterosexual,Catolicismo,160.0,70.0,0.0,0.0,No,0,CCH,27 y 31,39.0,Licenciatura,56.0,Secundaria,Iztapalapa,No,Sí,2,No,0,0,0,0,1,0,0
55,2/4/2020 13:26:29,Facultad de Odontología,Masculino,20,6,Heterosexual,Ateismo,179.0,69.0,13.0,14.0,Sí,2,Prepa,31 13,,Licenciatura,43.0,Licenciatura,Miguel Hidalgo,Sí,Sí,2,Sí,1,0,0,0,0,1,0
56,2/4/2020 13:31:40,Facultad de Odontología,Femenino,19,4,Heterosexual,Catolicismo,60.0,53.0,1.0,16.0,Sí,20,Prepa,20,50.0,Doctorado,49.0,Doctorado,Álvaro Obregón,No,Sí,10,No,0,0,1,0,1,0,0
57,2/4/2020 13:35:36,Facultad de Odontología,Femenino,22,6,Heterosexual,Ateismo,153.0,59.0,1.0,15.0,Sí,12,CCH,No,54.0,Bachillerato,52.0,Bachillerato,Iztapalapa,Sí,Sí,4,No,0,0,0,1,0,0,0
58,2/4/2020 13:43:27,Facultad de Odontología,Femenino,21,7,Heterosexual,Catolicismo,156.0,50.0,11.0,18.0,Sí,2,CCH,"23, 18",57.0,Licenciatura,56.0,Licenciatura,Tlalpan,No,Sí,4,No,0,0,1,0,0,1,0
59,2/4/2020 13:47:06,Facultad de Odontología,Femenino,20,6,Heterosexual,Catolicismo,160.0,58.0,2.0,17.0,Sí,1,CCH,"43,41,31",60.0,Secundaria,61.0,Secundaria,Iztapalapa,No,Sí,2,No,0,1,0,0,1,0,0
60,2/4/2020 13:47:42,Facultad de Odontología,Femenino,20,6,Heterosexual,Agnosticismo,165.0,66.0,9.0,15.0,Sí,1,Prepa,"18,11",45.0,Licenciatura,49.0,Licenciatura,Venustiano Carranza,No,Sí,1,No,0,1,0,0,0,0,1
61,2/4/2020 13:52:09,Facultad de Odontología,Femenino,21,8,Heterosexual,Ateismo,168.0,65.0,15.0,16.0,Sí,20,CCH,1,50.0,Licenciatura,51.0,Bachillerato,Xochimilco,No,Sí,4,Sí,1,0,1,0,0,0,1
62,2/4/2020 13:54:11,Facultad de Odontología,Femenino,21,8,Bisexual,Catolicismo,160.0,50.0,6.0,16.0,No,0,CCH,26 27,48.0,Secundaria,46.0,Carrera Técnica,Miguel Hidalgo,No,Sí,1,No,0,1,1,0,1,0,0
63,2/4/2020 14:01:54,Facultad de Economía,Masculino,19,2,Bisexual,Ateismo,175.0,80.0,8.0,16.0,Sí,2,Prepa,22,44.0,Licenciatura,39.0,Secundaria,Iztapalapa,Sí,No,0,No,0,1,0,0,1,0,0
64,2/4/2020 14:09:46,Facultad de Ingeniería,Masculino,21,8,Heterosexual,Ateismo,178.0,70.0,3.0,15.0,Sí,4,CCH,19,45.0,Bachillerato,46.0,Bachillerato,Tlalpan,No,Sí,1,No,0,1,0,0,0,0,1
65,2/4/2020 14:09:52,Facultad de Ingeniería,Masculino,22,8,Heterosexual,Catolicismo,176.0,65.0,3.0,18.0,Sí,2,CCH,"25, 20",49.0,Bachillerato,51.0,Bachillerato,Estado de México,No,Sí,3,No,0,0,1,0,0,1,0
66,2/4/2020 14:09:59,Facultad de Ingeniería,Femenino,21,8,Heterosexual,Catolicismo,167.0,58.0,2.0,17.0,Sí,3,Prepa,"29,27",56.0,Licenciatura,54.0,Licenciatura,Cuauhtémoc,No,Sí,1,No,0,0,1,0,1,0,0
67,2/4/2020 14:13:36,Facultad de Arquitectura,Masculino,20,2,Heterosexual,Ateismo,180.0,75.0,1.0,17.0,Sí,6,Privada,23,46.0,Licenciatura,47.0,Licenciatura,Magdalena Contreras,No,Sí,10,Sí,1,0,1,0,1,0,0
68,2/4/2020 14:15:22,Facultad de Arquitectura,Masculino,20,2,Heterosexual,Ateismo,170.0,71.0,2.0,18.0,Sí,1,Privada,17,55.0,Licenciatura,53.0,Licenciatura,Álvaro Obregón,No,Sí,7,Sí,1,1,0,0,0,0,1
69,2/4/2020 14:20:13,Facultad de Economía,Masculino,18,2,Pansexual,Ateismo,171.0,67.0,1.0,18.0,No,0,Prepa,1-16,46.0,Maestría,49.0,Maestría,Benito Juárez,No,Sí,6,No,0,1,0,0,0,0,1
70,2/4/2020 14:20:27,Facultad de Economía,Femenino,18,2,Heterosexual,Agnosticismo,165.0,54.0,4.0,17.0,Sí,2,Prepa,"34,31,14",53.0,Licenciatura,53.0,Bachillerato,Xochimilco,No,Sí,8,No,0,0,1,0,0,1,0
71,2/4/2020 14:21:01,Facultad de Filosofía y Letras,Femenino,18,1,Heterosexual,Agnosticismo,169.0,56.0,4.0,16.0,Sí,0,Prepa,0,57.0,Maestría,54.0,Maestría,Coyoacán,Sí,Sí,1,Sí,1,0,0,0,0,0,1
72,2/4/2020 14:29:48,Facultad de Arquitectura,Masculino,21,2,Pansexual,Judaismo,168.0,63.0,1.0,20.0,No,0,Privada,0,57.0,Maestría,49.0,Licenciatura,Estado de México,No,Sí,1,No,0,0,0,0,0,0,1
73,2/4/2020 14:30:01,Facultad de Arquitectura,Femenino,18,2,Heterosexual,Catolicismo,165.0,67.0,0.0,,No,0,Prepa,25,48.0,Carrera Técnica,49.0,Bachillerato,Cuajimalpa de Morelos,No,No,0,No,0,1,0,0,1,0,0
74,2/4/2020 14:32:11,Facultad de Arquitectura,Masculino,17,2,Homosexual,Agnosticismo,179.0,63.0,4.0,14.0,Sí,1,Prepa,22,54.0,Licenciatura,55.0,Licenciatura,Tlalpan,Sí,Sí,1,No,1,0,0,0,1,0,0
75,2/4/2020 14:32:42,Facultad de Arquitectura,Masculino,21,2,Heterosexual,Agnosticismo,173.0,76.0,2.0,16.0,No,1,Prepa,"15, 19!",47.0,Bachillerato,43.0,Bachillerato,Coyoacán,No,Sí,2,Sí,1,1,0,0,0,0,1
76,2/4/2020 14:33:13,Facultad de Arquitectura,Masculino,19,2,Homosexual,Catolicismo,170.0,82.0,6.0,17.0,Sí,2,Prepa,Si,49.0,Bachillerato,47.0,Secundaria,Estado de México,Sí,Sí,3,No,0,0,0,1,0,0,0
77,2/4/2020 14:38:34,Facultad de Arquitectura,Femenino,22,9,Heterosexual,Agnosticismo,169.0,69.0,3.0,20.0,Sí,2,Prepa,"37, 19",69.0,Licenciatura,55.0,Carrera Técnica,Álvaro Obregón,No,Sí,7,No,0,0,1,0,0,1,0
78,2/4/2020 14:38:42,Facultad de Filosofía y Letras,Femenino,20,6,Bisexual,Agnosticismo,164.0,63.0,4.0,16.0,Sí,9,Prepa,25,59.0,Licenciatura,51.0,Carrera Técnica,Benito Juárez,No,Sí,3,No,0,0,1,0,1,0,0
79,2/4/2020 14:43:21,Facultad de Ingeniería,Masculino,22,8,Heterosexual,Catolicismo,166.0,63.0,2.0,17.0,Sí,3,CCH,24,0.0,Licenciatura,60.0,Carrera Técnica,Coyoacán,No,Sí,3,No,0,1,0,0,1,0,0
80,2/4/2020 14:50:52,Facultad de Ingeniería,Femenino,23,7,Heterosexual,Catolicismo,160.0,46.0,2.0,18.0,Sí,4,CCH,"1,19",53.0,Licenciatura,50.0,Carrera Técnica,Iztapalapa,No,Sí,1,No,0,1,0,0,0,0,1
81,2/4/2020 14:53:03,Facultad de Ingeniería,Femenino,22,7,Heterosexual,Catolicismo,157.0,60.0,1.0,21.0,No,1,CCH,32 y 31,61.0,Licenciatura,56.0,Secundaria,Azcapotzalco,No,No,0,No,0,0,0,0,1,0,0
82,2/4/2020 14:53:59,Facultad de Ingeniería,Masculino,24,9,Heterosexual,Catolicismo,172.0,72.0,1.0,21.0,Sí,2,CCH,No,46.0,Carrera Técnica,55.0,Secundaria,Cuauhtémoc,No,Sí,4,No,0,0,0,1,0,0,0
83,2/4/2020 14:54:20,Facultad de Ingeniería,Femenino,21,5,Heterosexual,Cristianismo,161.0,53.0,8.0,17.0,Sí,14,Prepa,"30, 28",54.0,Maestría,51.0,Maestría,Coyoacán,No,No,0,No,0,1,0,0,1,0,0
84,2/4/2020 14:58:33,Facultad de Ingeniería,Masculino,25,10,Heterosexual,Cristianismo,165.0,64.0,2.0,17.0,Sí,0,Otro,"17,15",38.0,Bachillerato,32.0,Bachillerato,Coyoacán,Sí,Sí,2,No,0,1,0,0,0,0,1
85,2/4/2020 14:58:59,Facultad de Ingeniería,Femenino,22,9,Heterosexual,Catolicismo,170.0,62.0,2.0,18.0,Sí,2,CCH,20,78.0,Licenciatura,56.0,Carrera Técnica,Estado de México,No,Sí,1,No,0,0,1,0,0,0,1
86,2/4/2020 15:00:02,Facultad de Ingeniería,Masculino,22,10,Heterosexual,Cristianismo,181.0,72.0,2.0,18.0,No,0,Prepa,"2 hermanos , 25 y 16",52.0,Licenciatura,51.0,Carrera Técnica,Estado de México,Sí,Sí,1,No,0,0,0,0,0,1,0
87,2/4/2020 15:00:27,Facultad de Ingeniería,Masculino,23,7,Heterosexual,Catolicismo,169.0,79.0,1.0,19.0,Sí,10,CCH,17,46.0,Secundaria,39.0,Secundaria,Gustavo A. Madero,No,No,0,No,0,1,0,0,0,0,1
88,2/4/2020 15:00:35,Facultad de Ingeniería,Masculino,24,7,Heterosexual,Catolicismo,173.0,80.0,0.0,0.0,No,0,Prepa,0,54.0,Licenciatura,53.0,Licenciatura,Iztapalapa,No,No,0,No,0,0,0,0,0,0,1
89,2/4/2020 15:00:37,Facultad de Ingeniería,Masculino,28,8,Heterosexual,Catolicismo,2.65,60.0,4.0,16.0,Sí,1,Prepa,22,0.0,Secundaria,50.0,Secundaria,Miguel Hidalgo,Sí,Sí,2,No,0,1,0,0,0,0,1
90,2/4/2020 15:00:44,Facultad de Ingeniería,Masculino,28,8,Heterosexual,Catolicismo,2.65,60.0,4.0,16.0,Sí,1,Prepa,22,0.0,Secundaria,50.0,Secundaria,Miguel Hidalgo,Sí,Sí,2,No,0,1,0,0,0,0,1
91,2/4/2020 15:02:57,Facultad de Ingeniería,Masculino,22,10,Heterosexual,Catolicismo,165.0,70.0,3.0,16.0,No,0,CCH,No tengo hermanos ,47.0,Secundaria,46.0,Secundaria,Estado de México,No,No,0,No,0,0,0,1,0,0,0
92,2/4/2020 15:03:10,Facultad de Ingeniería,Femenino,22,10,Heterosexual,Catolicismo,155.0,49.0,2.0,17.0,Sí,8,Prepa,"30,19",52.0,Secundaria,49.0,Secundaria,Estado de México,No,No,0,No,0,1,0,0,0,1,0
93,2/4/2020 15:03:29,Facultad de Ingeniería,Femenino,22,10,Heterosexual,Catolicismo,160.0,47.0,5.0,17.0,Sí,12,CCH,"30, 27",51.0,Licenciatura,50.0,Licenciatura,Estado de México,No,Sí,4,No,0,1,0,0,1,0,0
94,2/4/2020 15:03:32,Facultad de Ingeniería,Femenino,22,10,Heterosexual,Ateismo,156.0,52.0,3.0,17.0,Sí,2,Prepa,No,52.0,Licenciatura,52.0,Licenciatura,Estado de México,No,No,0,No,0,0,0,1,0,0,0
95,2/4/2020 15:03:36,Facultad de Ingeniería,Masculino,22,9,Heterosexual,Catolicismo,167.0,64.0,4.0,15.0,No,0,Prepa,15,44.0,Secundaria,47.0,Secundaria,Estado de México,No,No,0,No,0,1,0,0,0,0,1
96,2/4/2020 15:04:26,Facultad de Ingeniería,Femenino,22,8,Heterosexual,Catolicismo,160.0,57.0,2.0,19.0,Sí,1,Prepa,11,54.0,Maestría,52.0,Licenciatura,Iztacalco,No,No,0,No,0,1,0,0,0,0,1
97,2/4/2020 15:11:08,Facultad de Ingeniería,Femenino,23,10,Heterosexual,Agnosticismo,175.0,68.0,10.0,18.0,Sí,15,CCH,"28,15",50.0,Carrera Técnica,50.0,Secundaria,Tláhuac,No,No,0,No,0,0,0,0,0,1,0
98,2/4/2020 16:47:05,Facultad de Arquitectura,Masculino,20,6,Heterosexual,Cristianismo,174.0,60.0,0.0,0.0,No,0,Prepa,21,60.0,Licenciatura,45.0,Carrera Técnica,Estado de México,No,Sí,1,No,0,1,0,0,1,0,0
99,2/4/2020 16:49:45,Facultad de Arquitectura,Femenino,20,6,Pansexual,Ateismo,168.0,56.0,15.0,13.0,Sí,1,CCH,"25, 19, 13",55.0,Carrera Técnica,49.0,Carrera Técnica,Tlalpan,No,Sí,4,No,0,1,1,0,0,1,0
100,2/4/2020 16:54:26,Facultad de Arquitectura,Femenino,20,6,Heterosexual,Cristianismo,162.0,55.0,2.0,16.0,No,0,CCH,"23,20,26,36",46.0,Secundaria,46.0,Bachillerato,Tlalpan,No,No,0,No,0,1,0,0,1,0,0
101,2/4/2020 16:54:30,Facultad de Arquitectura,Masculino,21,6,Heterosexual,Catolicismo,182.0,61.0,1.0,21.0,Sí,1,CCH,23,50.0,Doctorado,50.0,Carrera Técnica,Estado de México,No,Sí,1,No,0,0,1,0,1,0,0
102,2/4/2020 16:57:39,Facultad de Economía,Femenino,21,6,Heterosexual,Ateismo,157.0,57.0,6.0,15.0,Sí,3,Prepa,16 años,45.0,Carrera Técnica,42.0,Carrera Técnica,Álvaro Obregón,Sí,Sí,4,Sí,3,0,1,0,0,0,1
103,2/4/2020 17:44:05,Facultad de Odontología,Femenino,22,8,Heterosexual,Catolicismo,160.0,59.0,7.0,19.0,Sí,4,CCH,No,48.0,Bachillerato,46.0,Secundaria,Coyoacán,No,Sí,4,No,0,0,0,1,0,0,0
