,Timestamp,Facultad ,Sexo,Edad,Semestre(número),Orientación Sexual,Religión,Estatura(cm),Peso(kg),Cantidad de Parejas Sexuales,Edad Primera Vez,Activo Sexualmente,Frecuencia(Mes),Bachillerato de Origen,Hermanos Edades,Edad Padre,Escolaridad Padre,Edad Madre,Escolaridad Madre,Delegación,Has tenido relaciones con desconocidos,Consumes bebidas alcohólicas,Frecuencia de consumo al mes(número),Consumes marihuana,Frecuencia al mes(número),Hermana Mujer,Hermano Hombre,Hijo Unico,Hermano Menor,Hermano Enmedio,Hermano Mayor
95,2/4/2020 15:03:36,7.0,1.0,5.0,8.0,1.0,2.0,22.0,29.0,4.0,4.0,0.0,0.0,2.0,27.0,10.0,5.0,13.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
96,2/4/2020 15:04:26,7.0,0.0,5.0,7.0,1.0,2.0,15.0,21.0,2.0,8.0,1.0,1.0,2.0,16.0,20.0,4.0,18.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
97,2/4/2020 15:11:08,7.0,0.0,6.0,9.0,1.0,0.0,30.0,33.0,10.0,7.0,1.0,14.0,0.0,107.0,16.0,1.0,16.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
98,2/4/2020 16:47:05,0.0,1.0,3.0,5.0,1.0,3.0,29.0,24.0,0.0,0.0,0.0,0.0,2.0,63.0,26.0,3.0,11.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
99,2/4/2020 16:49:45,0.0,0.0,3.0,5.0,3.0,1.0,23.0,20.0,14.0,2.0,1.0,1.0,0.0,90.0,21.0,1.0,15.0,1.0,12.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
100,2/4/2020 16:54:26,0.0,0.0,3.0,5.0,1.0,3.0,17.0,19.0,2.0,5.0,0.0,0.0,0.0,80.0,12.0,5.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
101,2/4/2020 16:54:30,0.0,1.0,4.0,5.0,1.0,2.0,37.0,25.0,1.0,10.0,1.0,1.0,0.0,71.0,16.0,2.0,16.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
102,2/4/2020 16:57:39,5.0,0.0,4.0,5.0,1.0,1.0,12.0,21.0,6.0,4.0,1.0,3.0,2.0,31.0,11.0,1.0,8.0,1.0,16.0,1.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
103,2/4/2020 17:44:05,10.0,0.0,5.0,7.0,1.0,2.0,15.0,23.0,7.0,8.0,1.0,4.0,0.0,155.0,14.0,0.0,12.0,5.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
104,2/4/2020 17:46:21,12.0,1.0,2.0,1.0,1.0,1.0,21.0,31.0,5.0,4.0,1.0,1.0,0.0,14.0,6.0,4.0,6.0,4.0,13.0,0.0,1.0,8.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
105,2/4/2020 18:27:46,7.0,0.0,5.0,3.0,1.0,2.0,10.0,14.0,2.0,4.0,1.0,0.0,2.0,104.0,22.0,3.0,22.0,3.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0
106,2/4/2020 21:14:29,7.0,1.0,5.0,7.0,1.0,2.0,25.0,29.0,1.0,8.0,1.0,4.0,0.0,65.0,23.0,3.0,21.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
107,2/4/2020 21:31:25,5.0,0.0,4.0,5.0,1.0,1.0,12.0,21.0,6.0,4.0,1.0,3.0,2.0,31.0,11.0,1.0,8.0,1.0,16.0,1.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
108,2/4/2020 21:41:41,5.0,0.0,1.0,1.0,1.0,0.0,20.0,17.0,4.0,6.0,1.0,2.0,2.0,132.0,19.0,3.0,19.0,0.0,15.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
109,2/5/2020 10:53:00,4.0,1.0,3.0,3.0,2.0,0.0,33.0,30.0,4.0,6.0,1.0,10.0,3.0,109.0,23.0,4.0,20.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
110,2/5/2020 10:54:30,4.0,1.0,4.0,3.0,2.0,1.0,26.0,32.0,14.0,3.0,1.0,2.0,2.0,38.0,14.0,3.0,6.0,3.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
111,2/5/2020 10:59:22,4.0,1.0,1.0,1.0,1.0,1.0,24.0,35.0,13.0,4.0,1.0,10.0,2.0,64.0,26.0,4.0,11.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
112,2/5/2020 11:00:29,4.0,1.0,3.0,3.0,1.0,0.0,37.0,35.0,17.0,5.0,1.0,12.0,2.0,27.0,7.0,4.0,6.0,0.0,15.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
113,2/5/2020 11:01:19,4.0,0.0,3.0,3.0,1.0,3.0,14.0,29.0,10.0,5.0,1.0,16.0,2.0,126.0,26.0,3.0,20.0,3.0,9.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
114,2/5/2020 11:01:52,4.0,1.0,2.0,3.0,1.0,2.0,27.0,30.0,10.0,4.0,1.0,10.0,0.0,21.0,8.0,3.0,3.0,3.0,5.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
115,2/5/2020 11:02:00,4.0,1.0,2.0,3.0,1.0,2.0,27.0,30.0,10.0,4.0,1.0,10.0,0.0,21.0,8.0,3.0,3.0,3.0,5.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
116,2/5/2020 11:09:57,4.0,0.0,1.0,1.0,1.0,2.0,15.0,20.0,3.0,7.0,0.0,7.0,1.0,103.0,20.0,1.0,19.0,1.0,8.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
117,2/5/2020 11:11:15,4.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,3.0,7.0,0.0,0.0,1.0,151.0,0.0,3.0,18.0,3.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
118,2/5/2020 11:18:02,4.0,0.0,3.0,5.0,1.0,3.0,25.0,21.0,1.0,8.0,1.0,16.0,0.0,155.0,16.0,4.0,11.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
119,2/5/2020 11:18:54,4.0,0.0,5.0,5.0,1.0,2.0,18.0,34.0,1.0,5.0,1.0,1.0,2.0,127.0,18.0,5.0,17.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
120,2/5/2020 11:18:59,4.0,0.0,3.0,5.0,1.0,2.0,20.0,24.0,0.0,6.0,0.0,0.0,0.0,61.0,22.0,3.0,23.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
121,2/5/2020 11:19:02,4.0,1.0,6.0,5.0,2.0,2.0,18.0,33.0,5.0,6.0,0.0,0.0,0.0,57.0,23.0,0.0,14.0,5.0,8.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
122,2/5/2020 11:19:10,4.0,0.0,4.0,5.0,1.0,2.0,9.0,14.0,2.0,6.0,1.0,4.0,0.0,72.0,8.0,5.0,6.0,5.0,12.0,0.0,1.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0
123,2/5/2020 11:20:13,4.0,0.0,6.0,7.0,1.0,2.0,20.0,41.0,0.0,0.0,0.0,0.0,0.0,92.0,26.0,3.0,19.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
124,2/5/2020 11:24:48,4.0,1.0,3.0,1.0,1.0,1.0,37.0,44.0,3.0,3.0,1.0,2.0,2.0,123.0,1.0,3.0,8.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
125,2/5/2020 11:25:16,4.0,0.0,3.0,1.0,1.0,2.0,13.0,17.0,3.0,5.0,1.0,2.0,2.0,87.0,16.0,0.0,11.0,1.0,5.0,0.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
126,2/5/2020 11:26:25,4.0,1.0,1.0,1.0,1.0,1.0,30.0,47.0,2.0,5.0,1.0,9.0,0.0,34.0,6.0,3.0,3.0,3.0,8.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
127,2/5/2020 11:31:18,4.0,0.0,1.0,1.0,3.0,2.0,16.0,27.0,1.0,6.0,1.0,1.0,2.0,140.0,25.0,3.0,26.0,3.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
128,2/5/2020 11:31:38,4.0,0.0,2.0,1.0,1.0,1.0,10.0,33.0,2.0,4.0,1.0,2.0,0.0,155.0,11.0,3.0,10.0,3.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
129,2/5/2020 11:36:03,7.0,1.0,2.0,3.0,1.0,0.0,25.0,40.0,2.0,4.0,1.0,4.0,0.0,20.0,13.0,3.0,11.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
130,2/5/2020 11:37:19,4.0,0.0,6.0,9.0,1.0,2.0,5.0,15.0,2.0,10.0,1.0,14.0,2.0,155.0,25.0,3.0,15.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
131,2/5/2020 11:41:41,4.0,1.0,3.0,1.0,0.0,2.0,31.0,50.0,4.0,8.0,1.0,1.0,2.0,27.0,22.0,3.0,18.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
132,2/5/2020 11:42:35,8.0,0.0,1.0,1.0,1.0,2.0,16.0,24.0,1.0,7.0,1.0,3.0,2.0,36.0,10.0,4.0,8.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
133,2/5/2020 11:44:15,8.0,1.0,1.0,1.0,1.0,3.0,25.0,29.0,2.0,3.0,1.0,0.0,0.0,30.0,14.0,3.0,21.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
134,2/5/2020 11:53:10,3.0,0.0,3.0,1.0,1.0,2.0,21.0,30.0,2.0,7.0,1.0,0.0,2.0,6.0,14.0,3.0,12.0,3.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
135,2/5/2020 11:55:02,10.0,1.0,2.0,1.0,2.0,0.0,35.0,29.0,6.0,7.0,1.0,3.0,3.0,73.0,18.0,4.0,18.0,4.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
136,2/5/2020 11:55:24,10.0,0.0,2.0,1.0,1.0,2.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,42.0,9.0,1.0,6.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
137,2/5/2020 11:55:59,10.0,0.0,3.0,1.0,1.0,2.0,16.0,21.0,3.0,7.0,0.0,3.0,1.0,135.0,26.0,3.0,25.0,3.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
138,2/5/2020 11:56:21,4.0,0.0,1.0,1.0,1.0,2.0,12.0,30.0,2.0,5.0,1.0,5.0,0.0,3.0,9.0,0.0,2.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
139,2/5/2020 12:08:23,9.0,0.0,1.0,1.0,1.0,2.0,4.0,7.0,2.0,6.0,1.0,4.0,0.0,63.0,10.0,0.0,8.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
140,2/5/2020 12:11:00,4.0,0.0,5.0,9.0,0.0,1.0,10.0,37.0,5.0,8.0,0.0,0.0,2.0,96.0,30.0,3.0,22.0,1.0,10.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
141,2/5/2020 12:17:53,6.0,0.0,2.0,0.0,1.0,0.0,9.0,34.0,0.0,6.0,0.0,0.0,3.0,155.0,24.0,3.0,21.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
142,2/5/2020 12:20:55,6.0,0.0,1.0,1.0,1.0,0.0,25.0,30.0,1.0,5.0,0.0,0.0,0.0,131.0,17.0,5.0,16.0,4.0,13.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
143,2/5/2020 12:20:56,6.0,0.0,5.0,1.0,1.0,4.0,23.0,27.0,3.0,8.0,1.0,1.0,0.0,134.0,22.0,5.0,23.0,5.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
144,2/5/2020 12:26:36,4.0,0.0,1.0,1.0,0.0,0.0,8.0,15.0,3.0,3.0,0.0,0.0,2.0,152.0,22.0,4.0,14.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
145,2/5/2020 12:28:42,0.0,0.0,1.0,1.0,3.0,2.0,18.0,5.0,0.0,7.0,0.0,0.0,3.0,62.0,21.0,4.0,22.0,3.0,1.0,0.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0
146,2/5/2020 12:28:51,0.0,1.0,2.0,1.0,1.0,0.0,25.0,30.0,2.0,6.0,1.0,12.0,2.0,104.0,14.0,0.0,14.0,0.0,15.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
147,2/5/2020 12:29:14,0.0,0.0,2.0,1.0,1.0,1.0,26.0,34.0,1.0,7.0,0.0,0.0,0.0,81.0,6.0,5.0,7.0,3.0,4.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
148,2/5/2020 12:29:20,0.0,1.0,2.0,1.0,1.0,1.0,25.0,48.0,3.0,5.0,1.0,6.0,3.0,82.0,21.0,3.0,20.0,3.0,2.0,0.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
149,2/5/2020 12:29:47,0.0,0.0,5.0,1.0,1.0,0.0,35.0,35.0,4.0,7.0,1.0,15.0,2.0,45.0,18.0,4.0,16.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
150,2/5/2020 12:30:51,0.0,0.0,7.0,5.0,0.0,1.0,15.0,17.0,4.0,6.0,0.0,0.0,2.0,38.0,14.0,3.0,12.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
151,2/5/2020 12:31:23,0.0,1.0,1.0,1.0,1.0,1.0,35.0,28.0,15.0,4.0,1.0,4.0,0.0,17.0,13.0,3.0,15.0,3.0,5.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
152,2/5/2020 12:33:39,0.0,0.0,3.0,5.0,0.0,0.0,15.0,24.0,4.0,4.0,1.0,8.0,2.0,46.0,13.0,0.0,12.0,3.0,8.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
153,2/5/2020 12:35:49,0.0,0.0,2.0,3.0,1.0,2.0,15.0,12.0,0.0,0.0,0.0,0.0,2.0,1.0,18.0,3.0,18.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
154,2/5/2020 12:36:16,0.0,0.0,1.0,1.0,1.0,2.0,28.0,35.0,1.0,4.0,1.0,3.0,3.0,27.0,12.0,3.0,12.0,3.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
155,2/5/2020 12:36:49,0.0,0.0,2.0,3.0,1.0,2.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0,24.0,2.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
156,2/5/2020 12:39:02,0.0,0.0,2.0,1.0,1.0,2.0,20.0,25.0,1.0,6.0,0.0,0.0,3.0,45.0,20.0,3.0,13.0,3.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
157,2/5/2020 12:40:31,0.0,1.0,6.0,1.0,1.0,0.0,26.0,36.0,3.0,6.0,1.0,8.0,1.0,5.0,17.0,0.0,11.0,1.0,6.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
158,2/5/2020 12:41:58,0.0,1.0,2.0,3.0,1.0,1.0,23.0,27.0,1.0,7.0,1.0,2.0,0.0,66.0,35.0,3.0,18.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
159,2/5/2020 12:43:45,0.0,1.0,4.0,3.0,1.0,1.0,30.0,35.0,1.0,7.0,1.0,4.0,0.0,88.0,29.0,3.0,18.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
160,2/5/2020 12:44:55,6.0,1.0,2.0,0.0,1.0,1.0,30.0,25.0,7.0,3.0,1.0,5.0,2.0,1.0,6.0,3.0,5.0,0.0,7.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
161,2/5/2020 12:48:16,0.0,0.0,3.0,3.0,0.0,2.0,18.0,38.0,2.0,7.0,0.0,1.0,0.0,76.0,14.0,3.0,13.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
162,2/5/2020 12:48:32,0.0,1.0,3.0,3.0,1.0,0.0,27.0,26.0,2.0,7.0,0.0,0.0,2.0,12.0,22.0,3.0,20.0,3.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
163,2/5/2020 12:48:52,2.0,1.0,4.0,3.0,1.0,1.0,36.0,41.0,1.0,5.0,1.0,4.0,2.0,122.0,21.0,1.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
164,2/5/2020 12:52:18,0.0,0.0,2.0,3.0,1.0,1.0,25.0,24.0,3.0,4.0,1.0,4.0,0.0,33.0,16.0,3.0,13.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
165,2/5/2020 12:55:26,0.0,1.0,3.0,3.0,0.0,0.0,25.0,38.0,4.0,2.0,1.0,1.0,1.0,104.0,21.0,0.0,24.0,3.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
166,2/5/2020 12:59:03,0.0,0.0,2.0,3.0,1.0,3.0,20.0,35.0,0.0,6.0,0.0,0.0,0.0,88.0,17.0,3.0,18.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
167,2/5/2020 12:59:19,6.0,1.0,5.0,1.0,1.0,3.0,29.0,15.0,5.0,6.0,1.0,4.0,1.0,96.0,18.0,3.0,20.0,4.0,9.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
168,2/5/2020 13:05:33,11.0,0.0,1.0,1.0,1.0,2.0,15.0,5.0,2.0,4.0,1.0,3.0,2.0,20.0,16.0,0.0,11.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
169,2/5/2020 13:06:12,1.0,1.0,1.0,1.0,1.0,2.0,22.0,20.0,1.0,6.0,0.0,0.0,2.0,82.0,16.0,3.0,13.0,3.0,12.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
170,2/5/2020 13:09:10,0.0,1.0,5.0,1.0,3.0,0.0,33.0,47.0,21.0,3.0,1.0,8.0,3.0,91.0,24.0,3.0,23.0,0.0,5.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
171,2/5/2020 13:10:55,11.0,0.0,4.0,7.0,1.0,2.0,15.0,22.0,3.0,8.0,1.0,3.0,0.0,40.0,15.0,3.0,11.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
172,2/5/2020 13:14:11,11.0,1.0,6.0,1.0,1.0,1.0,29.0,47.0,6.0,7.0,1.0,7.0,0.0,88.0,30.0,2.0,23.0,4.0,16.0,1.0,1.0,9.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0
173,2/5/2020 13:14:15,11.0,1.0,1.0,1.0,1.0,0.0,38.0,39.0,5.0,6.0,0.0,4.0,2.0,155.0,30.0,4.0,20.0,3.0,9.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
174,2/5/2020 13:15:29,11.0,0.0,1.0,1.0,1.0,1.0,13.0,14.0,2.0,6.0,1.0,1.0,0.0,71.0,14.0,1.0,9.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
175,2/5/2020 13:18:49,11.0,1.0,4.0,5.0,1.0,1.0,39.0,38.0,2.0,6.0,1.0,1.0,2.0,50.0,8.0,5.0,7.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
176,2/5/2020 13:18:52,11.0,0.0,3.0,5.0,1.0,2.0,18.0,9.0,2.0,7.0,0.0,0.0,0.0,154.0,11.0,1.0,6.0,1.0,13.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
177,2/5/2020 13:19:49,11.0,1.0,3.0,5.0,1.0,0.0,30.0,31.0,2.0,3.0,1.0,4.0,2.0,38.0,15.0,3.0,16.0,3.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
178,2/5/2020 13:20:55,11.0,1.0,3.0,5.0,1.0,0.0,25.0,52.0,2.0,5.0,0.0,1.0,2.0,93.0,16.0,3.0,15.0,3.0,14.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
179,2/5/2020 13:23:17,0.0,0.0,2.0,3.0,1.0,0.0,4.0,2.0,1.0,4.0,1.0,0.0,0.0,146.0,12.0,3.0,8.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
180,2/5/2020 13:23:49,11.0,0.0,4.0,3.0,0.0,0.0,17.0,9.0,2.0,8.0,0.0,0.0,2.0,82.0,16.0,3.0,18.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
181,2/5/2020 13:27:33,11.0,0.0,5.0,7.0,1.0,1.0,11.0,12.0,6.0,6.0,1.0,13.0,0.0,102.0,28.0,2.0,25.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
182,2/5/2020 13:28:20,11.0,0.0,5.0,5.0,1.0,2.0,5.0,20.0,7.0,6.0,1.0,17.0,2.0,75.0,15.0,5.0,7.0,5.0,16.0,0.0,1.0,9.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
183,2/5/2020 13:32:02,11.0,1.0,4.0,5.0,1.0,3.0,25.0,33.0,0.0,6.0,0.0,0.0,2.0,8.0,12.0,3.0,10.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
184,2/5/2020 13:32:31,11.0,1.0,4.0,5.0,1.0,3.0,25.0,33.0,0.0,6.0,0.0,0.0,2.0,8.0,12.0,3.0,10.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
185,2/5/2020 13:32:41,11.0,1.0,13.0,5.0,1.0,3.0,23.0,33.0,20.0,5.0,1.0,13.0,0.0,141.0,24.0,5.0,25.0,5.0,5.0,1.0,1.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
186,2/5/2020 13:34:27,11.0,0.0,5.0,5.0,0.0,2.0,5.0,7.0,6.0,7.0,1.0,1.0,2.0,94.0,11.0,0.0,6.0,3.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
187,2/5/2020 13:40:47,11.0,0.0,1.0,1.0,0.0,1.0,10.0,12.0,1.0,5.0,1.0,4.0,2.0,136.0,23.0,5.0,22.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
188,2/5/2020 13:42:06,11.0,0.0,1.0,1.0,1.0,3.0,15.0,22.0,2.0,6.0,0.0,1.0,0.0,155.0,4.0,5.0,3.0,5.0,8.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
189,2/5/2020 13:46:02,11.0,0.0,3.0,3.0,1.0,1.0,23.0,27.0,1.0,7.0,0.0,0.0,0.0,20.0,15.0,4.0,15.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
190,2/5/2020 13:46:56,11.0,0.0,2.0,3.0,1.0,3.0,26.0,42.0,0.0,6.0,0.0,0.0,2.0,71.0,13.0,1.0,13.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
191,2/5/2020 13:48:16,11.0,0.0,2.0,3.0,1.0,1.0,12.0,14.0,2.0,5.0,1.0,3.0,0.0,70.0,23.0,0.0,18.0,1.0,11.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
192,2/5/2020 13:50:43,0.0,0.0,4.0,3.0,1.0,2.0,15.0,22.0,1.0,8.0,0.0,0.0,2.0,105.0,25.0,3.0,22.0,1.0,14.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
193,2/5/2020 13:53:35,0.0,0.0,2.0,3.0,1.0,2.0,9.0,33.0,0.0,0.0,0.0,0.0,2.0,27.0,11.0,1.0,14.0,1.0,13.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
194,2/5/2020 13:54:34,11.0,0.0,4.0,7.0,1.0,0.0,23.0,17.0,3.0,4.0,1.0,5.0,2.0,78.0,18.0,0.0,21.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
195,2/5/2020 13:55:17,11.0,0.0,2.0,3.0,1.0,2.0,13.0,9.0,3.0,7.0,0.0,0.0,3.0,21.0,17.0,3.0,12.0,3.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
